Frequency,S11_Real,S11_Imaginary,
4068322000,0.9163552895,0.2649664032,
4074321000,0.9240335387,0.2389330491,
4080320000,0.9315332281,0.2095493957,
4086319000,0.9373849077,0.1817238326,
4092318000,0.9435561129,0.1538367577,
4098317000,0.9468304519,0.1242335004,
4104316000,0.9512148919,0.09503081234,
4110315000,0.9553715252,0.06733386473,
4116314000,0.9560722623,0.03989480939,
4122313000,0.9569596009,0.0114147709,
4128312000,0.9581314044,-0.01584547889,
4134311000,0.9572175134,-0.04686097158,
4140310000,0.9542924085,-0.075312525,
4146309000,0.9520156064,-0.1018598037,
4152308000,0.9490323615,-0.1317580105,
4158307000,0.9444300433,-0.160725571,
4164306000,0.9388268702,-0.1905723569,
4170305000,0.9331344431,-0.218981009,
4176304000,0.9259395396,-0.2488819468,
4182303000,0.9168364546,-0.2763654963,
4188302000,0.9075290829,-0.3050176299,
4194301000,0.8980316912,-0.3346798505,
4200300000,0.8857766434,-0.3605297907,
4206299000,0.8751392125,-0.390818534,
4212298000,0.8621858472,-0.4180856394,
4218297000,0.847092111,-0.4441919588,
4224296000,0.8339342678,-0.4708020531,
4230295000,0.8183988521,-0.4968966467,
4236294000,0.8019672801,-0.5241485184,
4242293000,0.7841360334,-0.5486830909,
4248292000,0.7653866324,-0.5731676968,
4254291000,0.7489031368,-0.5967968867,
4260290000,0.7297452176,-0.6190641235,
4266289000,0.709297033,-0.6440968041,
4272288000,0.6877530549,-0.6672357059,
4278287000,0.6657782809,-0.6878165123,
4284286000,0.6439636986,-0.7087645674,
4290285000,0.6199918529,-0.7294778653,
4296284000,0.5967870441,-0.7493666747,
4302283000,0.5721976798,-0.7689046623,
4308282000,0.546389763,-0.7873244304,
4314281000,0.5223420814,-0.8046081037,
4320280000,0.4945139557,-0.8218415799,
4326279000,0.4683718713,-0.8381368283,
4332278000,0.4409141842,-0.85304066,
4338277000,0.4131870295,-0.8675795992,
4344276000,0.3837400078,-0.8820183689,
4350275000,0.3571690023,-0.8928767475,
4356274000,0.3252859299,-0.903787012,
4362273000,0.2963443942,-0.9154602568,
4368272000,0.2639423012,-0.9267637612,
4374271000,0.2346292894,-0.9363805152,
4380270000,0.2043224432,-0.9419155859,
4386269000,0.1719137491,-0.949057413,
4392268000,0.1411929086,-0.9556349507,
4398267000,0.1090894879,-0.9615179918,
4404266000,0.07798989986,-0.9639041214,
4410265000,0.04746857807,-0.9670209106,
4416264000,0.01539072257,-0.9697957304,
4422263000,-0.0154582421,-0.9680999944,
4428262000,-0.04532938156,-0.9698861638,
4434261000,-0.08115798086,-0.9690991605,
4440260000,-0.1119169847,-0.9652299179,
4446259000,-0.1430751911,-0.9633390102,
4452258000,-0.1747415214,-0.9543192124,
4458257000,-0.2046407907,-0.9498295829,
4464256000,-0.2372953678,-0.9436554497,
4470255000,-0.2665976002,-0.9359844411,
4476254000,-0.2980076182,-0.9247720347,
4482253000,-0.3283832438,-0.9129066724,
4488252000,-0.3581603834,-0.9056359842,
4494251000,-0.3879730582,-0.8907753489,
4500250000,-0.4174895379,-0.8788346545,
4506249000,-0.4438398969,-0.8665278085,
4512248000,-0.4703893594,-0.8449101758,
4518247000,-0.4949400381,-0.832492961,
4524246000,-0.5244634417,-0.8142245832,
4530245000,-0.553259073,-0.7949714765,
4536244000,-0.5797168325,-0.7755819714,
4542243000,-0.6033034093,-0.7573602268,
4548242000,-0.6268639718,-0.7335748101,
4554241000,-0.649670661,-0.7134277227,
4560240000,-0.6754100296,-0.687070803,
4566239000,-0.6977502389,-0.6681071626,
4572238000,-0.721313726,-0.6420961219,
4578237000,-0.7383107814,-0.614309484,
4584236000,-0.7583837434,-0.5887992172,
4590235000,-0.7806876429,-0.5631315418,
4596234000,-0.7929704025,-0.5334570242,
4602233000,-0.8120057023,-0.5080384933,
4608232000,-0.8309350934,-0.479393514,
4614231000,-0.8410519613,-0.4484301859,
4620230000,-0.8586679734,-0.4166522092,
4626229000,-0.8708664256,-0.3910241893,
4632228000,-0.8819963927,-0.3565993691,
4638227000,-0.8956115271,-0.3290377975,
4644226000,-0.903609319,-0.2960316306,
4650225000,-0.9117007267,-0.2665108541,
4656224000,-0.9222379201,-0.2377047168,
4662223000,-0.9291626073,-0.2040034989,
4668222000,-0.9335103476,-0.173437631,
4674221000,-0.9398797443,-0.1407095599,
4680220000,-0.9451910556,-0.1127742843,
4686219000,-0.945300175,-0.07710335603,
4692218000,-0.9470611704,-0.04786827683,
4698217000,-0.9483648094,-0.01702162916,
4704216000,-0.9474872917,0.01571943236,
4710215000,-0.9449715966,0.0469688741,
4716214000,-0.9410964774,0.07849110223,
4722213000,-0.9355494713,0.1106290566,
4728212000,-0.9314323338,0.1413089802,
4734211000,-0.9258994767,0.1723193028,
4740210000,-0.9163988424,0.2041215639,
4746209000,-0.9075832251,0.2344835874,
4752208000,-0.8979174347,0.2645212211,
4758207000,-0.8876544615,0.2935182707,
4764206000,-0.8755811993,0.3230816993,
4770205000,-0.8629661131,0.3518922043,
4776204000,-0.8484274803,0.3800048445,
4782203000,-0.8346608344,0.4083410995,
4788202000,-0.8193543668,0.4347391454,
4794201000,-0.8035719174,0.4606520586,
4800200000,-0.7849992404,0.4881663876,
4806199000,-0.7675184975,0.5134466487,
4812198000,-0.7493708642,0.5381577006,
4818197000,-0.7296485047,0.5626610139,
4824196000,-0.7096285177,0.5857034235,
4830195000,-0.6877264969,0.6088661913,
4836194000,-0.66746223,0.6308137646,
4842193000,-0.6453105875,0.6522913091,
4848192000,-0.6227916477,0.6724372838,
4854191000,-0.5993958722,0.6916532118,
4860190000,-0.5763212663,0.71116495,
4866189000,-0.5529159962,0.7292052013,
4872188000,-0.5281274652,0.7460842009,
4878187000,-0.5045370728,0.7628971693,
4884186000,-0.4779233942,0.7784097265,
4890185000,-0.4509128981,0.7924410582,
4896184000,-0.4263917651,0.8075398418,
4902183000,-0.4007322618,0.8205216075,
4908182000,-0.3726312067,0.8337977625,
4914181000,-0.346351412,0.8458577531,
4920180000,-0.3210124375,0.8542470411,
4926179000,-0.2923956127,0.8640723663,
4932178000,-0.2644712383,0.8730024385,
4938177000,-0.2350576282,0.88239135,
4944176000,-0.2073609934,0.8886346985,
4950175000,-0.1792819698,0.8965268701,
4956174000,-0.1507138988,0.8999842312,
4962173000,-0.1247059575,0.904573044,
4968172000,-0.09675461805,0.9080688176,
4974171000,-0.06339669706,0.9124169804,
4980170000,-0.03635550126,0.9156123167,
4986169000,-0.008303696191,0.9156225779,
4992168000,0.01956876986,0.9153077258,
4998167000,0.04994323119,0.9137929875,
5004166000,0.07474963948,0.9115014477,
5010165000,0.1038541148,0.9110546169,
5016164000,0.1321353674,0.9071377307,
5022163000,0.1602304615,0.9041571864,
5028162000,0.1868985501,0.9002844779,
5034161000,0.2152378563,0.8925217321,
5040160000,0.2412643988,0.8880734685,
5046159000,0.2700396554,0.8774888806,
5052158000,0.2962909444,0.8694604868,
5058157000,0.3219630344,0.8609627073,
5064156000,0.3491215716,0.8495227328,
5070155000,0.3742424035,0.8381955238,
5076154000,0.398565131,0.8275424984,
5082153000,0.4241290059,0.8149327027,
5088152000,0.4505588566,0.8015231152,
5094151000,0.4764381452,0.7872899768,
5100150000,0.4994291135,0.7734616792,
5106149000,0.5235113893,0.7586503346,
5112148000,0.5474603523,0.7419992782,
5118147000,0.5703953175,0.7248270794,
5124146000,0.5936052125,0.7072118378,
5130145000,0.614462663,0.6890862902,
5136144000,0.6364067371,0.670717321,
5142143000,0.6564994403,0.6515589479,
5148142000,0.6773993202,0.6310738803,
5154141000,0.6966434959,0.6108036242,
5160140000,0.7160471118,0.5897881761,
5166139000,0.73354474,0.5677694323,
5172138000,0.7512100648,0.546053154,
5178137000,0.7674378104,0.522851214,
5184136000,0.7845081848,0.4985405904,
5190135000,0.8000861439,0.4767248294,
5196134000,0.8149924754,0.4530040841,
5202133000,0.8289236325,0.427568946,
5208132000,0.8421971683,0.4018454423,
5214131000,0.8548505459,0.3773654365,
5220130000,0.8663300783,0.3507852543,
5226129000,0.8787284669,0.324706169,
5232128000,0.8893741635,0.2982483164,
5238127000,0.8982121209,0.2706637847,
5244126000,0.9071563377,0.2448297067,
5250125000,0.9157635845,0.2174170247,
5256124000,0.9230319452,0.1886743174,
5262123000,0.9279163969,0.1597964565,
5268122000,0.9335430582,0.1309440926,
5274121000,0.9382475985,0.104396694,
5280120000,0.9445640296,0.07464596084,
5286119000,0.9452934186,0.04587653527,
5292118000,0.94964861,0.01714583202,
5298117000,0.9481333762,-0.01325832631,
5304116000,0.9486918691,-0.03961187196,
5310115000,0.948203469,-0.07042109761,
5316114000,0.9471666814,-0.09853112496,
5322113000,0.9448733602,-0.1276228584,
5328112000,0.9410818798,-0.1579471564,
5334111000,0.9376833756,-0.1843520429,
5340110000,0.9324507277,-0.2145783624,
5346109000,0.9270648895,-0.2430105431,
5352108000,0.9198354566,-0.2720866189,
5358107000,0.9118785285,-0.3008891976,
5364106000,0.9034254331,-0.3295972791,
5370105000,0.894298678,-0.357019597,
5376104000,0.8835942058,-0.3857368486,
5382103000,0.8725328701,-0.412938845,
5388102000,0.8602999075,-0.4401253279,
5394101000,0.8463978555,-0.4674594755,
5400100000,0.8331886716,-0.4946033296,
5406099000,0.8180381991,-0.5204317077,
5412098000,0.8020461008,-0.5462822892,
5418097000,0.7849392757,-0.5722595335,
5424096000,0.7675900524,-0.5974629056,
5430095000,0.7490707337,-0.622566068,
5436094000,0.729200176,-0.646603487,
5442093000,0.7092202207,-0.6688659328,
5448092000,0.6890324511,-0.6920998205,
5454091000,0.6671492893,-0.7158408921,
5460090000,0.644789133,-0.7364224956,
5466089000,0.619998007,-0.7566476661,
5472088000,0.5960084483,-0.7783769845,
5478087000,0.5722927762,-0.7963033186,
5484086000,0.5475990585,-0.8160072811,
5490085000,0.5212079273,-0.8352319716,
5496084000,0.4937105482,-0.8516338997,
5502083000,0.4672165789,-0.8662731032,
5508082000,0.4377491536,-0.8824589806,
5514081000,0.4118192205,-0.8977237086,
5520080000,0.3837170132,-0.9086441477,
5526079000,0.3510591588,-0.9206564569,
5532078000,0.321190767,-0.9326088325,
5538077000,0.2916152234,-0.9432353976,
5544076000,0.2600437133,-0.9517775377,
5550075000,0.2320985934,-0.9619172349,
5556074000,0.2007344691,-0.9685323343,
5562073000,0.1665996976,-0.9721767705,
5568072000,0.1358186818,-0.9794239292,
5574071000,0.09978609997,-0.9840757742,
5580070000,0.06522311575,-0.9866264538,
5586069000,0.03874960314,-0.9870406545,
5592068000,0.006521714533,-0.9882304961,
5598067000,-0.03210814726,-0.9870038315,
5604066000,-0.06358194511,-0.9859395104,
5610065000,-0.09255429725,-0.988463817,
5616064000,-0.1320958827,-0.9801152995,
5622063000,-0.1606015756,-0.973359674,
5628062000,-0.1952088922,-0.9684989011,
5634061000,-0.2271037937,-0.9601389702,
5640060000,-0.2577606201,-0.9510604472,
5646059000,-0.2896450342,-0.9451613358,
5652058000,-0.322933127,-0.9300047964,
5658057000,-0.3510402692,-0.9212517287,
5664056000,-0.3829163237,-0.9041849926,
5670055000,-0.4129010888,-0.8902379205,
5676054000,-0.4432283864,-0.877515376,
5682053000,-0.4729595552,-0.8589377941,
5688052000,-0.5007410033,-0.8435693538,
5694051000,-0.5249771763,-0.8220745705,
5700050000,-0.5505004429,-0.8079806822,
5706049000,-0.5780520582,-0.783280053,
5712048000,-0.6055898589,-0.7682857101,
5718047000,-0.628428358,-0.7405177483,
5724046000,-0.6542939943,-0.7200628496,
5730045000,-0.6775777431,-0.698917006,
5736044000,-0.7038161344,-0.676803547,
5742043000,-0.7198004301,-0.6478286494,
5748042000,-0.7460599363,-0.6220686221,
5754041000,-0.7625634009,-0.599795849,
5760040000,-0.7784281832,-0.5697217381,
5766039000,-0.7962121503,-0.5373271961,
5772038000,-0.8102429699,-0.515298258,
5778037000,-0.8310038279,-0.4848145348,
5784036000,-0.844775673,-0.455378166,
5790035000,-0.8594429224,-0.4277195446,
5796034000,-0.870451085,-0.3952118416,
5802033000,-0.8861301968,-0.358957022,
5808032000,-0.8945615529,-0.3342426583,
5814031000,-0.9021963381,-0.3033042843,
5820030000,-0.912491599,-0.2744026919,
5826029000,-0.9198019712,-0.2390793992,
5832028000,-0.9255389125,-0.2073624843,
5838027000,-0.9303136272,-0.1774375204,
5844026000,-0.9369690804,-0.1440804828,
5850025000,-0.9329597372,-0.1096213897,
5856024000,-0.939457234,-0.08153887804,
5862023000,-0.9387281306,-0.05206857001,
5868022000,-0.9379957672,-0.0179573035,
5874021000,-0.9363500652,0.01666541361,
5880020000,-0.9337734305,0.04532077131,
5886019000,-0.9309066885,0.07639078859,
5892018000,-0.9239221446,0.1075262606,
5898017000,-0.9212328082,0.1389834826,
5904016000,-0.9121947322,0.1685271251,
5910015000,-0.9071279032,0.1987485815,
5916014000,-0.8965771344,0.2283791319,
5922013000,-0.8866645679,0.2577726414,
5928012000,-0.8762698449,0.2868997298,
5934011000,-0.8652403898,0.314295463,
5940010000,-0.8531179182,0.3419588622,
5946009000,-0.8392414989,0.3677054845,
5952008000,-0.8261745284,0.3958714929,
5958007000,-0.8110112806,0.4220655181,
5964006000,-0.7953867171,0.448585591,
5970005000,-0.7797573669,0.4732204002,
5976004000,-0.7621653196,0.4982946416,
5982003000,-0.7444872531,0.5217800046,
5988002000,-0.7257949647,0.5448074136,
5994001000,-0.706966929,0.566601883,
6000000000,-0.6879299489,0.5886240464,
